epoch,inference_time,ecp_score,epochs,seed,model_type
,24.406859159469604,0.0629799999999999,1680.0,2.0,NormalizingFlow
,24.40165114402771,0.05735,1720.0,2.0,NormalizingFlow
,24.35346508026123,0.0704999999999999,1760.0,2.0,NormalizingFlow
,24.43023681640625,0.0668524999999999,1800.0,2.0,NormalizingFlow
,24.366490364074707,0.0656749999999999,1840.0,2.0,NormalizingFlow
,24.381414890289307,0.06789,1880.0,2.0,NormalizingFlow
,24.40019941329956,0.0640475,1920.0,2.0,NormalizingFlow
,24.43710231781006,0.0667399999999999,1960.0,2.0,NormalizingFlow
,24.359482049942017,0.4499999999999994,0.0,3.0,NormalizingFlow
,24.44931507110596,0.1032299999999999,40.0,3.0,NormalizingFlow
,24.353704929351807,0.21902,80.0,3.0,NormalizingFlow
,24.41200947761536,0.1106699999999999,120.0,3.0,NormalizingFlow
,24.383387088775635,0.17556,160.0,3.0,NormalizingFlow
,24.38274645805359,0.0857999999999999,200.0,3.0,NormalizingFlow
,24.445261240005493,0.1162499999999999,240.0,3.0,NormalizingFlow
,24.45332288742065,0.0691199999999999,280.0,3.0,NormalizingFlow
,24.303369283676147,0.07448,320.0,3.0,NormalizingFlow
,24.43099617958069,0.0825074999999999,360.0,3.0,NormalizingFlow
,24.437100172042847,0.0578199999999999,400.0,3.0,NormalizingFlow
,24.29101610183716,0.0620399999999999,440.0,3.0,NormalizingFlow
,24.416309356689453,0.06732,480.0,3.0,NormalizingFlow
,24.42218804359436,0.05184,520.0,3.0,NormalizingFlow
,24.10138368606568,0.0556799999999999,560.0,3.0,NormalizingFlow
,24.41716504096985,0.0644625,600.0,3.0,NormalizingFlow
,24.4552013874054,0.04925,640.0,3.0,NormalizingFlow
,24.29683446884156,0.0576224999999999,680.0,3.0,NormalizingFlow
,24.371381044387817,0.0570374999999999,720.0,3.0,NormalizingFlow
,24.40609574317932,0.0577149999999999,760.0,3.0,NormalizingFlow
,24.319956302642822,0.0576224999999999,800.0,3.0,NormalizingFlow
,24.45831823348999,0.06336,840.0,3.0,NormalizingFlow
,24.413481950759888,0.0650749999999999,880.0,3.0,NormalizingFlow
,24.23780298233032,0.0590625,920.0,3.0,NormalizingFlow
,24.537511348724365,0.0632075,960.0,3.0,NormalizingFlow
,24.5166757106781,0.0664999999999999,1000.0,3.0,NormalizingFlow
,24.361978769302368,0.0598499999999999,1040.0,3.0,NormalizingFlow
,24.472458600997925,0.06016,1080.0,3.0,NormalizingFlow
,24.54121375083924,0.0628425,1120.0,3.0,NormalizingFlow
,24.38869857788086,0.06365,1160.0,3.0,NormalizingFlow
,24.48585867881775,0.0643199999999998,1200.0,3.0,NormalizingFlow
,24.467257738113403,0.06696,1240.0,3.0,NormalizingFlow
,24.353068590164185,0.0644625,1280.0,3.0,NormalizingFlow
,24.50596594810486,0.0730575,1320.0,3.0,NormalizingFlow
,24.35195302963257,0.0686199999999999,1360.0,3.0,NormalizingFlow
,24.35418963432312,0.0693499999999999,1400.0,3.0,NormalizingFlow
,24.50246334075928,0.0712499999999999,1440.0,3.0,NormalizingFlow
,24.51146864891052,0.0682825,1480.0,3.0,NormalizingFlow
,24.372138261795044,0.0674499999999999,1520.0,3.0,NormalizingFlow
,24.50290822982788,0.0657999999999999,1560.0,3.0,NormalizingFlow
,24.53110671043396,0.0743999999999999,1600.0,3.0,NormalizingFlow
,24.372523307800293,0.0685125,1640.0,3.0,NormalizingFlow
,24.502368211746216,0.0649899999999999,1680.0,3.0,NormalizingFlow
,24.510870695114136,0.0668525,1720.0,3.0,NormalizingFlow
,24.41851091384888,0.0659175,1760.0,3.0,NormalizingFlow
,24.39444637298584,0.064515,1800.0,3.0,NormalizingFlow
,24.47126007080078,0.071495,1840.0,3.0,NormalizingFlow
,24.39516234397888,0.0631125,1880.0,3.0,NormalizingFlow
,24.47110295295716,0.0663725,1920.0,3.0,NormalizingFlow
,24.51266312599182,0.0660299999999999,1960.0,3.0,NormalizingFlow
,24.48294711112976,0.0046025,0.0,4.0,NormalizingFlow
,24.53123354911804,0.1955575,40.0,4.0,NormalizingFlow
,24.48633646965027,0.0959775,80.0,4.0,NormalizingFlow
,24.43276858329773,0.1251199999999999,120.0,4.0,NormalizingFlow
,24.41952896118164,0.1722,160.0,4.0,NormalizingFlow
,24.46101856231689,0.1775,200.0,4.0,NormalizingFlow
,24.43947982788086,0.0729599999999999,240.0,4.0,NormalizingFlow
,24.459338188171387,0.0737199999999998,280.0,4.0,NormalizingFlow
,24.41599822044373,0.0950624999999999,320.0,4.0,NormalizingFlow
,24.45168399810791,0.1453925,360.0,4.0,NormalizingFlow
,24.461118936538696,0.0721025,400.0,4.0,NormalizingFlow
,24.42399024963379,0.0574199999999999,440.0,4.0,NormalizingFlow
,24.429882526397705,0.0651724999999999,480.0,4.0,NormalizingFlow
,24.43844175338745,0.07623,520.0,4.0,NormalizingFlow
,24.469793796539307,0.071295,560.0,4.0,NormalizingFlow
,24.25978922843933,0.0556799999999999,600.0,4.0,NormalizingFlow
,24.296438694000244,0.0566399999999999,640.0,4.0,NormalizingFlow
,24.46365451812744,0.0596875,680.0,4.0,NormalizingFlow
,24.454375505447388,0.0549125,720.0,4.0,NormalizingFlow
,24.4364230632782,0.0609374999999999,760.0,4.0,NormalizingFlow
,24.4602119922638,0.0547199999999999,800.0,4.0,NormalizingFlow
,24.42496681213379,0.05985,840.0,4.0,NormalizingFlow
,24.432839393615723,0.0543199999999999,880.0,4.0,NormalizingFlow
,24.401413440704346,0.0606425,920.0,4.0,NormalizingFlow
,24.47732353210449,0.0628425000000001,960.0,4.0,NormalizingFlow
,24.37267589569092,0.0649899999999999,1000.0,4.0,NormalizingFlow
,24.27745699882508,0.0645999999999999,1040.0,4.0,NormalizingFlow
,24.42280006408692,0.0632399999999999,1080.0,4.0,NormalizingFlow
,24.431129693984985,0.0665,1120.0,4.0,NormalizingFlow
,24.36910891532898,0.06171,1160.0,4.0,NormalizingFlow
,24.358412504196167,0.0639199999999999,1200.0,4.0,NormalizingFlow
,24.364269018173218,0.0680325,1240.0,4.0,NormalizingFlow
,24.35406255722046,0.0665,1280.0,4.0,NormalizingFlow
,24.39687967300415,0.0698375,1320.0,4.0,NormalizingFlow
,24.40791630744934,0.0673275,1360.0,4.0,NormalizingFlow
,24.35423421859741,0.0768775,1400.0,4.0,NormalizingFlow
,24.31912851333618,0.0693499999999999,1440.0,4.0,NormalizingFlow
,24.388909339904785,0.0743325,1480.0,4.0,NormalizingFlow
,24.32703471183777,0.0725399999999999,1520.0,4.0,NormalizingFlow
,24.3819899559021,0.0724625,1560.0,4.0,NormalizingFlow
,24.408295392990112,0.07406,1600.0,4.0,NormalizingFlow
,24.349953413009644,0.0790075,1640.0,4.0,NormalizingFlow
,24.382030248641968,0.0684,1680.0,4.0,NormalizingFlow
,24.44106698036194,0.0759999999999999,1720.0,4.0,NormalizingFlow
,24.36168670654297,0.0769499999999999,1760.0,4.0,NormalizingFlow
,24.32979345321656,0.0735374999999999,1800.0,4.0,NormalizingFlow
,24.330225706100464,0.0778999999999999,1840.0,4.0,NormalizingFlow
,24.344709396362305,0.0755299999999999,1880.0,4.0,NormalizingFlow
,24.39256405830384,0.08084,1920.0,4.0,NormalizingFlow
,24.34951090812683,0.0729425,1960.0,4.0,NormalizingFlow
,24.36059594154358,0.4499999999999994,0.0,5.0,NormalizingFlow
,24.391923904418945,0.1416524999999999,40.0,5.0,NormalizingFlow
,24.357277631759644,0.1288274999999999,80.0,5.0,NormalizingFlow
,24.47588014602661,0.09464,120.0,5.0,NormalizingFlow
,24.449300527572632,0.17765,160.0,5.0,NormalizingFlow
,24.269197940826416,0.0647999999999999,200.0,5.0,NormalizingFlow
,24.440427780151367,0.0823875,240.0,5.0,NormalizingFlow
,24.443894863128666,0.0712949999999999,280.0,5.0,NormalizingFlow
,24.47507405281067,0.0612775,320.0,5.0,NormalizingFlow
,24.541075468063354,0.1075974999999999,360.0,5.0,NormalizingFlow
,24.434574842453003,0.0570375,400.0,5.0,NormalizingFlow
,24.4439799785614,0.0727499999999999,440.0,5.0,NormalizingFlow
,24.4765305519104,0.06555,480.0,5.0,NormalizingFlow
,24.487976551055908,0.0902399999999999,520.0,5.0,NormalizingFlow
,24.46129250526428,0.0574174999999999,560.0,5.0,NormalizingFlow
,24.527862310409542,0.0520474999999999,600.0,5.0,NormalizingFlow
,24.41376781463623,0.0703,640.0,5.0,NormalizingFlow
,24.44832563400269,0.0583824999999999,680.0,5.0,NormalizingFlow
,24.53770613670349,0.0587999999999999,720.0,5.0,NormalizingFlow
,24.443819046020508,0.0578199999999999,760.0,5.0,NormalizingFlow
,24.462806463241577,0.0596875,800.0,5.0,NormalizingFlow
,24.518786907196045,0.0605775,840.0,5.0,NormalizingFlow
,24.464383125305176,0.0579499999999999,880.0,5.0,NormalizingFlow
,24.46290612220764,0.0582,920.0,5.0,NormalizingFlow
,24.54698371887207,0.0632075,960.0,5.0,NormalizingFlow
,24.46384620666504,0.05264,1000.0,5.0,NormalizingFlow
,24.45761036872864,0.0531999999999999,1040.0,5.0,NormalizingFlow
,24.3768277168274,0.0596625,1080.0,5.0,NormalizingFlow
,24.33518648147583,0.0618975,1120.0,5.0,NormalizingFlow
,24.42890357971192,0.0593724999999999,1160.0,5.0,NormalizingFlow
,24.482301712036133,0.0639199999999999,1200.0,5.0,NormalizingFlow
,24.4439959526062,0.0567299999999999,1240.0,5.0,NormalizingFlow
,24.463483810424805,0.0642599999999999,1280.0,5.0,NormalizingFlow
,24.549574851989743,0.0617625,1320.0,5.0,NormalizingFlow
,24.457720279693604,0.0607999999999999,1360.0,5.0,NormalizingFlow
,24.48107647895813,0.066025,1400.0,5.0,NormalizingFlow
,24.45390796661377,0.0631749999999999,1440.0,5.0,NormalizingFlow
,24.41233801841736,0.0575999999999999,1480.0,5.0,NormalizingFlow
,24.41853976249695,0.0648599999999999,1520.0,5.0,NormalizingFlow
,24.508150100708008,0.0680325,1560.0,5.0,NormalizingFlow
,24.47400069236756,0.0644625,1600.0,5.0,NormalizingFlow
,24.47040343284607,0.0711475,1640.0,5.0,NormalizingFlow
,24.49728202819824,0.0662399999999999,1680.0,5.0,NormalizingFlow
,24.47576928138733,0.0639199999999999,1720.0,5.0,NormalizingFlow
,24.442832469940186,0.0654175,1760.0,5.0,NormalizingFlow
,24.55408024787903,0.0698375,1800.0,5.0,NormalizingFlow
,24.47896647453308,0.0662399999999999,1840.0,5.0,NormalizingFlow
,24.425877809524536,0.0625524999999999,1880.0,5.0,NormalizingFlow
,24.388643980026245,0.0631125,1920.0,5.0,NormalizingFlow
,24.443782806396484,0.0622425,1960.0,5.0,NormalizingFlow
,24.54838275909424,0.0134175,0.0,6.0,NormalizingFlow
,24.48310875892639,0.23606,40.0,6.0,NormalizingFlow
,24.520670413970947,0.12408,80.0,6.0,NormalizingFlow
,24.532893419265747,0.08928,120.0,6.0,NormalizingFlow
,24.530338048934937,0.1167075,160.0,6.0,NormalizingFlow
,24.496901988983154,0.1513,200.0,6.0,NormalizingFlow
,24.45858335494995,0.0620799999999999,240.0,6.0,NormalizingFlow
,24.406399488449097,0.09114,280.0,6.0,NormalizingFlow
,24.548521518707275,0.0805099999999999,320.0,6.0,NormalizingFlow
,24.52413320541382,0.0740125,360.0,6.0,NormalizingFlow
,24.51565194129944,0.07857,400.0,6.0,NormalizingFlow
,24.51855444908142,0.061425,440.0,6.0,NormalizingFlow
,24.533546447753903,0.0565249999999999,480.0,6.0,NormalizingFlow
,24.54344654083252,0.0737199999999999,520.0,6.0,NormalizingFlow
,24.48440146446228,0.0507275,560.0,6.0,NormalizingFlow
,24.47470641136169,0.0783999999999999,600.0,6.0,NormalizingFlow
,24.49659848213196,0.0603899999999999,640.0,6.0,NormalizingFlow
,24.364612340927124,0.0487575,680.0,6.0,NormalizingFlow
,24.439429759979248,0.0607599999999999,720.0,6.0,NormalizingFlow
,24.51205897331237,0.0745874999999999,760.0,6.0,NormalizingFlow
,24.51065683364868,0.0587999999999999,800.0,6.0,NormalizingFlow
,24.46902561187744,0.0536825,840.0,6.0,NormalizingFlow
,24.49181294441223,0.0552899999999999,880.0,6.0,NormalizingFlow
,24.442944049835205,0.0593475,920.0,6.0,NormalizingFlow
,24.452338218688965,0.05238,960.0,6.0,NormalizingFlow
,24.40889549255371,0.0717799999999998,1000.0,6.0,NormalizingFlow
,24.430577039718628,0.0574174999999999,1040.0,6.0,NormalizingFlow
,24.41139936447144,0.0572999999999999,1080.0,6.0,NormalizingFlow
,24.367695569992065,0.0607999999999999,1120.0,6.0,NormalizingFlow
,24.43952775001526,0.0641724999999999,1160.0,6.0,NormalizingFlow
,24.44561171531677,0.0688199999999999,1200.0,6.0,NormalizingFlow
,24.41961240768433,0.0677875,1240.0,6.0,NormalizingFlow
,24.43403577804565,0.0695599999999999,1280.0,6.0,NormalizingFlow
,24.424846172332764,0.0673275,1320.0,6.0,NormalizingFlow
,24.39488434791565,0.0677875,1360.0,6.0,NormalizingFlow
,24.40149426460266,0.0704999999999999,1400.0,6.0,NormalizingFlow
,24.403404474258423,0.06475,1440.0,6.0,NormalizingFlow
,24.19806718826294,0.0628875,1480.0,6.0,NormalizingFlow
,24.398091316223145,0.0692374999999999,1520.0,6.0,NormalizingFlow
,24.41598129272461,0.0659175,1560.0,6.0,NormalizingFlow
,24.46844720840454,0.066385,1600.0,6.0,NormalizingFlow
,24.466153621673584,0.0647324999999999,1640.0,6.0,NormalizingFlow
,24.416539907455444,0.0685125,1680.0,6.0,NormalizingFlow
,24.40316796302796,0.0687225000000001,1720.0,6.0,NormalizingFlow
,24.406290769577023,0.06231,1760.0,6.0,NormalizingFlow
,24.411226272583008,0.0676199999999999,1800.0,6.0,NormalizingFlow
,24.487162828445435,0.0675674999999999,1840.0,6.0,NormalizingFlow
,24.384410858154297,0.0642875,1880.0,6.0,NormalizingFlow
,24.408436059951782,0.06402,1920.0,6.0,NormalizingFlow
,24.404337406158447,0.0645999999999999,1960.0,6.0,NormalizingFlow
,24.402607440948486,0.0046025,0.0,7.0,NormalizingFlow
,24.41461563110352,0.1073499999999998,40.0,7.0,NormalizingFlow
,24.43578004837036,0.1221525,80.0,7.0,NormalizingFlow
,24.40339756011963,0.0606425,120.0,7.0,NormalizingFlow
,24.43516254425049,0.0739199999999999,160.0,7.0,NormalizingFlow
,24.45105242729187,0.0775999999999999,200.0,7.0,NormalizingFlow
,24.461626529693604,0.07296,240.0,7.0,NormalizingFlow
,24.42314624786377,0.0980024999999999,280.0,7.0,NormalizingFlow
,24.454066276550293,0.06528,320.0,7.0,NormalizingFlow
,24.29195976257324,0.0578999999999999,360.0,7.0,NormalizingFlow
,24.36341071128845,0.0718924999999999,400.0,7.0,NormalizingFlow
,24.43153429031372,0.13692,440.0,7.0,NormalizingFlow
,24.426639318466187,0.0620799999999999,480.0,7.0,NormalizingFlow
,24.45933508872986,0.059895,520.0,7.0,NormalizingFlow
,24.350509643554688,0.0768775,560.0,7.0,NormalizingFlow
,24.3971643447876,0.0548799999999999,600.0,7.0,NormalizingFlow
,24.35146927833557,0.06303,640.0,7.0,NormalizingFlow
,24.33985686302185,0.0531374999999999,680.0,7.0,NormalizingFlow
,24.28364992141724,0.0617499999999999,720.0,7.0,NormalizingFlow
,24.323455572128296,0.0607599999999999,760.0,7.0,NormalizingFlow
,24.3380606174469,0.0549125,800.0,7.0,NormalizingFlow
,24.41132855415344,0.0606425,840.0,7.0,NormalizingFlow
,24.36187481880188,0.0612775,880.0,7.0,NormalizingFlow
,24.36748552322388,0.063135,920.0,7.0,NormalizingFlow
,24.37749433517456,0.0666224999999999,960.0,7.0,NormalizingFlow
,24.38763976097107,0.0597799999999999,1000.0,7.0,NormalizingFlow
,24.34677028656006,0.0669599999999999,1040.0,7.0,NormalizingFlow
,24.38928771018982,0.0626999999999999,1080.0,7.0,NormalizingFlow
,24.33897066116333,0.0696575,1120.0,7.0,NormalizingFlow
,24.22947478294373,0.06745,1160.0,7.0,NormalizingFlow
,24.366713285446167,0.0675675,1200.0,7.0,NormalizingFlow
,24.380836009979248,0.07544,1240.0,7.0,NormalizingFlow
,24.354132652282715,0.0719999999999999,1280.0,7.0,NormalizingFlow
,24.385608434677124,0.0750499999999999,1320.0,7.0,NormalizingFlow
,24.37206649780273,0.0792075,1360.0,7.0,NormalizingFlow
,24.356619358062744,0.0745199999999999,1400.0,7.0,NormalizingFlow
,24.362364768981934,0.0714399999999999,1440.0,7.0,NormalizingFlow
,24.33891749382019,0.0698375,1480.0,7.0,NormalizingFlow
,24.292198419570923,0.0763599999999999,1520.0,7.0,NormalizingFlow
,24.1619610786438,0.0744625,1560.0,7.0,NormalizingFlow
,24.35305094718933,0.0736574999999999,1600.0,7.0,NormalizingFlow
,24.29350256919861,0.0722924999999999,1640.0,7.0,NormalizingFlow
,24.289636850357056,0.0722925,1680.0,7.0,NormalizingFlow
,24.299304485321045,0.0744,1720.0,7.0,NormalizingFlow
,24.329317331314087,0.0717599999999999,1760.0,7.0,NormalizingFlow
,24.33423948287964,0.07347,1800.0,7.0,NormalizingFlow
,24.269577980041504,0.0779,1840.0,7.0,NormalizingFlow
,24.27077341079712,0.0687225,1880.0,7.0,NormalizingFlow
,24.276270627975464,0.0716874999999999,1920.0,7.0,NormalizingFlow
,24.219812631607056,0.0752675,1960.0,7.0,NormalizingFlow
,24.088376760482788,0.4499999999999994,0.0,8.0,NormalizingFlow
,24.05558705329895,0.1843875,40.0,8.0,NormalizingFlow
,24.033885717391968,0.11094,80.0,8.0,NormalizingFlow
,24.027278184890747,0.2160799999999999,120.0,8.0,NormalizingFlow
,24.0498206615448,0.1653,160.0,8.0,NormalizingFlow
,23.87336659431457,0.0949999999999999,200.0,8.0,NormalizingFlow
,23.82201361656189,0.1625399999999999,240.0,8.0,NormalizingFlow
,23.83318877220153,0.09776,280.0,8.0,NormalizingFlow
,23.814170598983765,0.0631125,320.0,8.0,NormalizingFlow
,23.7383930683136,0.0716624999999999,360.0,8.0,NormalizingFlow
,23.572922468185425,0.0921199999999999,400.0,8.0,NormalizingFlow
,23.693989038467407,0.07912,440.0,8.0,NormalizingFlow
,23.689642906188965,0.05917,480.0,8.0,NormalizingFlow
,23.68664526939392,0.0566375,520.0,8.0,NormalizingFlow
,23.717028379440308,0.05664,560.0,8.0,NormalizingFlow
,23.71285343170166,0.0570374999999999,600.0,8.0,NormalizingFlow
,23.71005177497864,0.06303,640.0,8.0,NormalizingFlow
,23.71729159355164,0.0615624999999999,680.0,8.0,NormalizingFlow
,23.691672563552856,0.0572125,720.0,8.0,NormalizingFlow
,23.573261976242065,0.0542399999999999,760.0,8.0,NormalizingFlow
,23.71045160293579,0.0524699999999999,800.0,8.0,NormalizingFlow
,23.69500637054444,0.0625474999999999,840.0,8.0,NormalizingFlow
,23.694809675216675,0.05292,880.0,8.0,NormalizingFlow
,23.653783798217773,0.0533925,920.0,8.0,NormalizingFlow
,23.687485456466675,0.0537599999999999,960.0,8.0,NormalizingFlow
,23.70964765548706,0.0562275000000001,1000.0,8.0,NormalizingFlow
,23.698787212371823,0.0610999999999999,1040.0,8.0,NormalizingFlow
,23.69223380088806,0.0601599999999999,1080.0,8.0,NormalizingFlow
,23.71333360671997,0.0610999999999999,1120.0,8.0,NormalizingFlow
,23.68720388412476,0.0595199999999999,1160.0,8.0,NormalizingFlow
,23.68422031402588,0.05952,1200.0,8.0,NormalizingFlow
,23.6946861743927,0.0639199999999999,1240.0,8.0,NormalizingFlow
,23.678452253341675,0.0583825,1280.0,8.0,NormalizingFlow
,23.69198155403137,0.06144,1320.0,8.0,NormalizingFlow
,23.70559930801392,0.0663725,1360.0,8.0,NormalizingFlow
,23.701936960220337,0.0615975,1400.0,8.0,NormalizingFlow
,23.686696529388428,0.0680325,1440.0,8.0,NormalizingFlow
,23.709953546524048,0.06365,1480.0,8.0,NormalizingFlow
,23.706907749176025,0.0707624999999999,1520.0,8.0,NormalizingFlow
,23.665669441223145,0.0682825,1560.0,8.0,NormalizingFlow
,23.6985411643982,0.07254,1600.0,8.0,NormalizingFlow
,23.63675618171692,0.0684,1640.0,8.0,NormalizingFlow
,23.630708694458008,0.0651375,1680.0,8.0,NormalizingFlow
,23.70464849472046,0.0715399999999999,1720.0,8.0,NormalizingFlow
,23.663796424865723,0.0649399999999999,1760.0,8.0,NormalizingFlow
,23.702333450317383,0.06528,1800.0,8.0,NormalizingFlow
,23.696807861328125,0.0640474999999999,1840.0,8.0,NormalizingFlow
,23.69960856437683,0.06789,1880.0,8.0,NormalizingFlow
,23.70118403434753,0.0625525,1920.0,8.0,NormalizingFlow
,23.69026255607605,0.0697499999999999,1960.0,8.0,NormalizingFlow
,23.796385526657104,0.4499999999999994,0.0,9.0,NormalizingFlow
,23.752004146575928,0.1540124999999999,40.0,9.0,NormalizingFlow
,23.747185230255127,0.14094,80.0,9.0,NormalizingFlow
,23.757535219192505,0.1413599999999999,120.0,9.0,NormalizingFlow
,23.77373719215393,0.1181025,160.0,9.0,NormalizingFlow
,23.755104064941406,0.0749675,200.0,9.0,NormalizingFlow
,23.74368929862976,0.1276425,240.0,9.0,NormalizingFlow
,23.73880195617676,0.1164799999999999,280.0,9.0,NormalizingFlow
,23.739464282989506,0.0772199999999999,320.0,9.0,NormalizingFlow
,23.6854989528656,0.0815424999999999,360.0,9.0,NormalizingFlow
,23.73057007789612,0.0680325,400.0,9.0,NormalizingFlow
